priority,icao,iata,name,city,country,region,continent,kind,runways,longest_ft,why
1,TGPY,GND,Maurice Bishop International Airport,Saint George's,GD,GD-GE,NA,large_airport,1,9003,share of NA/GD
1,BGGH,GOH,Nuuk International Airport,Nuuk,GL,GL-SE,NA,large_airport,1,7217,share of NA/GL
1,BGSF,SFJ,Kangerlussuaq International Airport,Kangerlussuaq,GL,GL-QA,NA,medium_airport,1,9219,share of NA/GL
1,BGTL,THU,Pituffik Space Base,Pituffik,GL,GL-AV,NA,medium_airport,1,9997,share of NA/GL
1,BGKK,KUS,Kulusuk Airport,Kulusuk,GL,GL-SE,NA,medium_airport,1,3934,share of NA/GL
1,BGQQ,NAQ,Qaanaaq Airport,Qaanaaq,GL,GL-AV,NA,medium_airport,1,3314,share of NA/GL
1,BGCO,CNP,Neerlerit Inaat Airport,Neerlerit Inaat,GL,GL-SE,NA,medium_airport,1,3281,share of NA/GL
1,BGJN,JAV,Ilulissat Airport,Ilulissat,GL,GL-AV,NA,medium_airport,1,2772,share of NA/GL
1,TFFR,PTP,Maryse Condé International Airport,Pointe-à-Pitre,GP,GP-U-A,NA,large_airport,1,11499,share of NA/GP
1,MGGT,GUA,La Aurora International Airport,Guatemala City,GT,GT-GU,NA,large_airport,1,9800,share of NA/GT
1,MGMM,FRS,Mundo Maya International Airport,San Benito,GT,GT-PE,NA,medium_airport,0,0,share of NA/GT
1,MGPB,PBR,Puerto Barrios Airport,Puerto Barrios,GT,GT-IZ,NA,medium_airport,1,8880,share of NA/GT
1,MGSJ,GSJ,San José Airport,Puerto San José,GT,GT-ES,NA,medium_airport,1,6595,share of NA/GT
1,MGRT,RER,Retalhuleu Airport,Retalhuleu,GT,GT-RE,NA,medium_airport,1,5065,share of NA/GT
1,MHLM,SAP,Ramón Villeda Morales International Airport,San Pedro Sula,HN,HN-CR,NA,large_airport,1,9203,share of NA/HN
1,MHRO,RTB,Juan Manuel Gálvez International Airport,Coxen Hole,HN,HN-IB,NA,large_airport,1,7349,share of NA/HN
1,MHPR,XPL,Palmerola International Airport,Palmerola,HN,HN-CM,NA,large_airport,0,0,share of NA/HN
1,MHLC,LCE,Golosón International Airport,La Ceiba,HN,HN-AT,NA,medium_airport,1,9875,share of NA/HN
1,MHTG,TGU,Toncontín Airport,Tegucigalpa,HN,HN-FM,NA,medium_airport,1,6112,share of NA/HN
1,MTPP,PAP,Toussaint Louverture International Airport,Port-au-Prince,HT,HT-OU,NA,large_airport,1,9974,share of NA/HT
1,MTCH,CAP,Cap Haitien International Airport,Cap Haitien,HT,HT-ND,NA,large_airport,1,8701,share of NA/HT
1,MTCA,CYA,Antoine-Simon International Airport,Les Cayes,HT,HT-SD,NA,medium_airport,1,3220,share of NA/HT
1,MTJA,JAK,Jacmel Airport,Jacmel,HT,HT-SE,NA,medium_airport,1,3300,share of NA/HT
1,MKJS,MBJ,Sangster International Airport,Montego Bay,JM,JM-08,NA,large_airport,1,10039,share of NA/JM
1,MKJP,KIN,Norman Manley International Airport,Kingston,JM,JM-01,NA,large_airport,1,8900,share of NA/JM
1,MKBS,OCJ,Ian Fleming International Airport,Boscobel,JM,JM-05,NA,medium_airport,1,4769,share of NA/JM
1,TKPK,SKB,Robert L. Bradshaw International Airport,Basseterre,KN,KN-U-A,NA,large_airport,1,7602,share of NA/KN
1,MWCR,GCM,Owen Roberts International Airport,George Town,KY,KY-GC,NA,large_airport,1,7867,share of NA/KY
1,MWCB,CYB,Charles Kirkconnell International Airport,West End,KY,KY-CB,NA,medium_airport,1,6000,share of NA/KY
1,TLPL,UVF,Hewanorra International Airport,Vieux Fort,LC,LC-11,NA,large_airport,1,9003,share of NA/LC
1,TFFG,SFG,Grand Case-l'Espérance Airport,Grand Case,MF,MF-U-A,NA,medium_airport,1,3937,share of NA/MF
1,TFFF,FDF,Martinique Aimé Césaire International Airport,Fort-de-France,MQ,MQ-U-A,NA,large_airport,1,9843,share of NA/MQ
1,TRPG,MNI,John A. Osborne Airport,Gerald's Park,MS,MS-SP,NA,large_airport,1,1968,share of NA/MS
1,MMSM,NLU,Felipe Ángeles International Airport,Mexico City,MX,MX-MEX,NA,large_airport,3,14764,share of NA/MX
1,MMCU,CUU,General Roberto Fierro Villalobos International Airport,Chihuahua,MX,MX-CHH,NA,large_airport,3,8530,share of NA/MX
1,MMGL,GDL,Guadalajara International Airport,Guadalajara,MX,MX-JAL,NA,large_airport,2,13123,share of NA/MX
1,MMMX,MEX,Mexico City Benito Juárez International Airport,Mexico City,MX,MX-DIF,NA,large_airport,2,12966,share of NA/MX
1,MMUN,CUN,Cancún International Airport,Cancún,MX,MX-ROO,NA,large_airport,2,11483,share of NA/MX
1,MMAA,ACA,General Juan N. Álvarez International Airport,Acapulco,MX,MX-GRO,NA,large_airport,2,10832,share of NA/MX
1,MMMD,MID,Manuel Crescencio Rejón International Airport,Mérida,MX,MX-YUC,NA,large_airport,2,10499,share of NA/MX
1,MMMY,MTY,Monterrey International Airport,Monterrey,MX,MX-NLE,NA,large_airport,2,9843,share of NA/MX
1,MMCS,CJS,Abraham González International Airport,Ciudad Juárez,MX,MX-CHH,NA,large_airport,2,8858,share of NA/MX
1,MMTO,TLC,Adolfo López Mateos International Airport,Toluca,MX,MX-MEX,NA,large_airport,1,13780,share of NA/MX
1,MMTL,TQO,Felipe Carrillo Puerto International Airport Tulum,Tulum,MX,MX-ROO,NA,large_airport,1,12139,share of NA/MX
1,MMPB,PBC,Hermanos Serdán International Airport,Puebla,MX,MX-PUE,NA,large_airport,1,11811,share of NA/MX
1,MMLO,BJX,Guanajuato International Airport,Silao,MX,MX-GUA,NA,large_airport,1,11483,share of NA/MX
1,MMMM,MLM,General Francisco J. Mujica International Airport,Morelia,MX,MX-MIC,NA,large_airport,1,11155,share of NA/MX
1,MMPR,PVR,Puerto Vallarta International Airport,Puerto Vallarta,MX,MX-JAL,NA,large_airport,1,10171,share of NA/MX
1,MMAS,AGU,Aguascalientes International Airport,Aguascalientes,MX,MX-AGU,NA,large_airport,1,9843,share of NA/MX
1,MMSD,SJD,Los Cabos International Airport,San José del Cabo,MX,MX-BCS,NA,large_airport,1,9843,share of NA/MX
1,MMTJ,TIJ,General Abelardo L. Rodriguez International Airport,Tijuana,MX,MX-BCN,NA,large_airport,1,9711,share of NA/MX
1,MMMZ,MZT,General Rafael Buelna International Airport,Mazatlàn,MX,MX-SIN,NA,large_airport,1,8868,share of NA/MX
1,MMBT,HUX,Bahías de Huatulco International Airport,Huatulco,MX,MX-OAX,NA,large_airport,1,8858,share of NA/MX
1,MMCZ,CZM,Cozumel International Airport,Cozumel,MX,MX-ROO,NA,large_airport,1,8858,share of NA/MX
1,MMZH,ZIH,Ixtapa-Zihuatanejo International Airport,Ixtapa,MX,MX-GRO,NA,large_airport,1,8222,share of NA/MX
1,MMOX,OAX,Xoxocotlán International Airport,Oaxaca,MX,MX-OAX,NA,large_airport,1,8038,share of NA/MX
1,MMVR,VER,General Heriberto Jara International Airport,Veracruz,MX,MX-VER,NA,large_airport,1,7874,share of NA/MX
1,MMHO,HMO,General Ignacio L. Pesqueira International Airport,Hermosillo,MX,MX-SON,NA,large_airport,1,7546,share of NA/MX
1,MMCL,CUL,Bachigualato Federal International Airport,Culiacán,MX,MX-SIN,NA,large_airport,1,7365,share of NA/MX
1,MMLT,LTO,Loreto International Airport,Loreto,MX,MX-BCS,NA,large_airport,1,7218,share of NA/MX
1,MMVA,VSA,Carlos Rovirosa Pérez International Airport,Villahermosa,MX,MX-TAB,NA,large_airport,1,7218,share of NA/MX
1,MMQT,QRO,Querétaro Intercontinental Airport,Querétaro,MX,MX-QUE,NA,large_airport,1,11483,share of NA/MX
1,MMTM,TAM,General Francisco Javier Mina International Airport,Ciudad Madero,MX,MX-TAM,NA,medium_airport,3,8366,share of NA/MX
1,MMSP,SLP,Ponciano Arriaga International Airport,San Luis Potosí,MX,MX-SLP,NA,medium_airport,2,9867,share of NA/MX
1,MMTC,TRC,Francisco Sarabia Tinoco International Airport,Torreón,MX,MX-COA,NA,medium_airport,2,9039,share of NA/MX
1,MMMV,LOV,Monclova International Airport,Monclova,MX,MX-COA,NA,medium_airport,2,6890,share of NA/MX
1,MMAN,NTR,Del Norte International Airport,Monterrey,MX,MX-NLE,NA,medium_airport,2,6598,share of NA/MX
1,MMZC,ZCL,General Leobardo C. Ruiz International Airport,Zacatecas,MX,MX-ZAC,NA,medium_airport,1,9843,share of NA/MX
1,MMDO,DGO,General Guadalupe Victoria International Airport,Durango,MX,MX-DUR,NA,medium_airport,1,9514,share of NA/MX
1,MMIO,SLW,Plan de Guadalupe International Airport,Saltillo,MX,MX-COA,NA,medium_airport,1,9506,share of NA/MX
1,MMCB,CVJ,General Mariano Matamoros International Airport,Temixco,MX,MX-MOR,NA,medium_airport,1,9180,share of NA/MX
1,MMML,MXL,General Rodolfo Sánchez Taboada International Airport,Mexicali,MX,MX-BCN,NA,medium_airport,1,8530,share of NA/MX
1,MMCP,CPE,Ingeniero Alberto Acuña Ongay International Airport,Campeche,MX,MX-CAM,NA,medium_airport,1,8202,share of NA/MX
1,MMLP,LAP,Manuel Márquez de León International Airport,La Paz,MX,MX-BCS,NA,medium_airport,1,8202,share of NA/MX
1,MMTG,TGZ,Angel Albino Corzo International Airport,Tuxtla Gutiérrez,MX,MX-CHP,NA,medium_airport,1,8202,share of NA/MX
1,MMPN,UPN,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,Uruapan,MX,MX-MIC,NA,medium_airport,1,7874,share of NA/MX
1,MMGM,GYM,General José María Yáñez International Airport,Guaymas,MX,MX-SON,NA,medium_airport,1,7710,share of NA/MX
1,MMCN,CEN,Ciudad Obregón International Airport,Ciudad Obregón,MX,MX-SON,NA,medium_airport,1,7546,share of NA/MX
1,MMIA,CLQ,Licenciado Miguel de la Madrid International Airport,Colima,MX,MX-COL,NA,medium_airport,1,7546,share of NA/MX
1,MNMG,MGA,Augusto C. Sandino (Managua) International Airport,Managua,NI,NI-MN,NA,large_airport,1,8012,share of NA/NI
1,MNPC,PUZ,Puerto Cabezas Airport,Puerto Cabezas,NI,NI-AN,NA,medium_airport,1,8130,share of NA/NI
1,MPTO,PTY,Tocumen International Airport,Tocumen,PA,PA-8,NA,large_airport,2,10006,share of NA/PA
1,MPDA,DAV,Enrique Malek International Airport,David,PA,PA-4,NA,medium_airport,1,8530,share of NA/PA
1,MPMG,PAC,Marcos A. Gelabert International Airport,Albrook,PA,PA-8,NA,medium_airport,1,5906,share of NA/PA
1,MPBO,BOC,"Bocas del Toro ""Isla Colón"" International Airport",Isla Colón,PA,PA-1,NA,medium_airport,1,4921,share of NA/PA
1,MPCH,CHX,Changuinola Captain Manuel Niño International Airport,Changuinola,PA,PA-1,NA,medium_airport,1,3609,share of NA/PA
1,LFVP,FSP,Saint-Pierre Pointe-Blanche Airport,Saint-Pierre,PM,PM-SP,NA,medium_airport,1,5906,share of NA/PM
1,TJSJ,SJU,Luis Munoz Marin International Airport,San Juan,PR,PR-U-A,NA,large_airport,2,10002,share of NA/PR
1,TJBQ,BQN,Rafael Hernández International Airport,Aguadilla,PR,PR-U-A,NA,medium_airport,1,11702,share of NA/PR
1,TJPS,PSE,Mercedita International Airport,Ponce,PR,PR-U-A,NA,medium_airport,1,6904,share of NA/PR
1,TJRV,NRR,José Aponte de la Torre Airport,Ceiba,PR,PR-U-A,NA,medium_airport,1,11000,share of NA/PR
1,TJIG,SIG,Fernando Luis Ribas Dominicci Airport,San Juan,PR,PR-U-A,NA,medium_airport,1,5317,share of NA/PR
1,TJMZ,MAZ,Eugenio Maria De Hostos Airport,Mayaguez,PR,PR-U-A,NA,medium_airport,1,4998,share of NA/PR
1,MSLP,SAL,El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,San Salvador (San Luis Talpa),SV,SV-PA,NA,large_airport,1,10500,share of NA/SV
1,TNCM,SXM,Princess Juliana International Airport,Sint Maarten,SX,SX-U-A,NA,large_airport,1,7546,share of NA/SX
1,MBPV,PLS,Providenciales International Airport,Providenciales,TC,TC-PR,NA,large_airport,1,9199,share of NA/TC
1,MBGT,GDT,JAGS McCartney International Airport,Cockburn Town,TC,TC-GT,NA,medium_airport,1,6362,share of NA/TC
1,MBSC,XSC,South Caicos Airport,South Caicos,TC,TC-SC,NA,medium_airport,1,6335,share of NA/TC
1,TTPP,POS,Piarco International Airport,Port of Spain,TT,TT-TUP,NA,large_airport,1,10500,share of NA/TT
1,KORD,ORD,Chicago O'Hare International Airport,Chicago,US,US-IL,NA,large_airport,8,13000,share of NA/US
1,KDFW,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,US-TX,NA,large_airport,7,13401,share of NA/US
1,KDEN,DEN,Denver International Airport,Denver,US,US-CO,NA,large_airport,6,16000,share of NA/US
1,KBOS,BOS,Boston Logan International Airport,Boston,US,US-MA,NA,large_airport,6,10083,share of NA/US
1,KATL,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,US-GA,NA,large_airport,5,12390,share of NA/US
1,KMKE,MKE,General Mitchell International Airport,Milwaukee,US,US-WI,NA,large_airport,5,9990,share of NA/US
1,KLAS,LAS,Harry Reid International Airport,Las Vegas,US,US-NV,NA,large_airport,4,14835,share of NA/US
1,KJFK,JFK,John F. Kennedy International Airport,New York,US,US-NY,NA,large_airport,4,14511,share of NA/US
1,KMIA,MIA,Miami International Airport,Miami,US,US-FL,NA,large_airport,4,13016,share of NA/US
1,KLAX,LAX,Los Angeles International Airport,Los Angeles,US,US-CA,NA,large_airport,4,12894,share of NA/US
1,KMCO,MCO,Orlando International Airport,Orlando,US,US-FL,NA,large_airport,4,12005,share of NA/US
1,KSLC,SLC,Salt Lake City International Airport,Salt Lake City,US,US-UT,NA,large_airport,4,12002,share of NA/US
1,KCVG,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati / Covington,US,US-KY,NA,large_airport,4,12001,share of NA/US
1,KPHL,PHL,Philadelphia International Airport,Philadelphia,US,US-PA,NA,large_airport,4,12000,share of NA/US
1,KSFO,SFO,San Francisco International Airport,San Francisco,US,US-CA,NA,large_airport,4,11870,share of NA/US
1,KIAD,IAD,Washington Dulles International Airport,Dulles,US,US-VA,NA,large_airport,4,11500,share of NA/US
1,KPIT,PIT,Pittsburgh International Airport,Pittsburgh,US,US-PA,NA,large_airport,4,11500,share of NA/US
1,KMEM,MEM,Frederick W. Smith International Airport,Memphis,US,US-TN,NA,large_airport,4,11120,share of NA/US
1,KBNA,BNA,Nashville International Airport,Nashville,US,US-TN,NA,large_airport,4,11030,share of NA/US
1,KSTL,STL,St. Louis Lambert International Airport,St Louis,US,US-MO,NA,large_airport,4,11020,share of NA/US
1,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,Minneapolis,US,US-MN,NA,large_airport,4,11006,share of NA/US
1,KSFB,SFB,Orlando Sanford International Airport,Orlando,US,US-FL,NA,large_airport,4,11002,share of NA/US
1,KMDW,MDW,Chicago Midway International Airport,Chicago,US,US-IL,NA,large_airport,4,6522,share of NA/US
1,KABQ,ABQ,Albuquerque International Sunport,Albuquerque,US,US-NM,NA,large_airport,3,13793,share of NA/US
1,PANC,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,US-AK,NA,large_airport,3,12400,share of NA/US
1,KELP,ELP,El Paso International Airport,El Paso,US,US-TX,NA,large_airport,3,12020,share of NA/US
1,KSEA,SEA,Seattle–Tacoma International Airport,Seattle,US,US-WA,NA,large_airport,3,11901,share of NA/US
1,KSDF,SDF,Louisville Muhammad Ali International Airport,Louisville,US,US-KY,NA,large_airport,3,11887,share of NA/US
1,KPHX,PHX,Phoenix Sky Harbor International Airport,Phoenix,US,US-AZ,NA,large_airport,3,11489,share of NA/US
1,KIND,IND,Indianapolis International Airport,Indianapolis,US,US-IN,NA,large_airport,3,11200,share of NA/US
1,KTPA,TPA,Tampa International Airport,Tampa,US,US-FL,NA,large_airport,3,11002,share of NA/US
1,KRNO,RNO,Reno Tahoe International Airport,Reno,US,US-NV,NA,large_airport,3,11001,share of NA/US
1,KEWR,EWR,Newark Liberty International Airport,Newark,US,US-NJ,NA,large_airport,3,11000,share of NA/US
1,KPDX,PDX,Portland International Airport,Portland,US,US-OR,NA,large_airport,3,11000,share of NA/US
1,KMCI,MCI,Kansas City International Airport,Kansas City,US,US-MO,NA,large_airport,3,10801,share of NA/US
1,KBWI,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,US,US-MD,NA,large_airport,3,10503,share of NA/US
1,KGRR,GRR,Gerald R. Ford International Airport,Grand Rapids,US,US-MI,NA,large_airport,3,10001,share of NA/US
1,KGSO,GSO,Piedmont Triad International Airport,Greensboro,US,US-NC,NA,large_airport,3,10001,share of NA/US
1,KCLT,CLT,Charlotte Douglas International Airport,Charlotte,US,US-NC,NA,large_airport,3,10000,share of NA/US
1,KLGB,LGB,Long Beach International Airport,Long Beach,US,US-CA,NA,large_airport,3,10000,share of NA/US
1,KRDU,RDU,Raleigh-Durham International Airport,Raleigh/Durham,US,US-NC,NA,large_airport,3,10000,share of NA/US
1,KTUL,TUL,Tulsa International Airport,Tulsa,US,US-OK,NA,large_airport,3,10000,share of NA/US
1,KCLE,CLE,Cleveland Hopkins International Airport,Cleveland,US,US-OH,NA,large_airport,3,9953,share of NA/US
1,KSAT,SAT,San Antonio International Airport,San Antonio,US,US-TX,NA,large_airport,3,8505,share of NA/US
1,KROC,ROC,Frederick Douglass Greater Rochester International Airport,Rochester,US,US-NY,NA,large_airport,3,8001,share of NA/US
1,KAUS,AUS,Austin Bergstrom International Airport,Austin,US,US-TX,NA,large_airport,2,12250,share of NA/US
1,KONT,ONT,Ontario International Airport,Ontario,US,US-CA,NA,large_airport,2,12197,share of NA/US
1,KBHM,BHM,Birmingham-Shuttlesworth International Airport,Birmingham,US,US-AL,NA,large_airport,2,12007,share of NA/US
1,KGEG,GEG,Spokane International Airport,Spokane,US,US-WA,NA,large_airport,2,11002,share of NA/US
1,KSJC,SJC,Mineta San Jose International Airport,San Jose,US,US-CA,NA,large_airport,2,11000,share of NA/US
1,KTUS,TUS,Tucson International Airport,Tucson,US,US-AZ,NA,large_airport,2,10996,share of NA/US
1,KCMH,CMH,John Glenn Columbus International Airport,Columbus,US,US-OH,NA,large_airport,2,10114,share of NA/US
1,KMSY,MSY,Louis Armstrong New Orleans International Airport,New Orleans,US,US-LA,NA,large_airport,2,10104,share of NA/US
1,KJAX,JAX,Jacksonville International Airport,Jacksonville,US,US-FL,NA,large_airport,2,10000,share of NA/US
1,KPSP,PSP,Palm Springs International Airport,Palm Springs,US,US-CA,NA,large_airport,2,10000,share of NA/US
1,KPIE,PIE,St. Petersburg Clearwater International Airport,Pinellas Park,US,US-FL,NA,large_airport,2,9730,share of NA/US
1,KFAT,FAT,Fresno Yosemite International Airport,Fresno,US,US-CA,NA,large_airport,2,9539,share of NA/US
1,KBDL,BDL,Bradley International Airport,Hartford,US,US-CT,NA,large_airport,2,9510,share of NA/US
1,KSRQ,SRQ,Sarasota Bradenton International Airport,Sarasota/Bradenton,US,US-FL,NA,large_airport,2,9500,share of NA/US
1,KSAV,SAV,Savannah Hilton Head International Airport,Savannah,US,US-GA,NA,large_airport,2,9351,share of NA/US
1,KSYR,SYR,Syracuse Hancock International Airport,Syracuse,US,US-NY,NA,large_airport,2,9013,share of NA/US
1,KDSM,DSM,Des Moines International Airport,Des Moines,US,US-IA,NA,large_airport,2,9004,share of NA/US
1,KRIC,RIC,Richmond International Airport,Richmond,US,US-VA,NA,large_airport,2,9003,share of NA/US
1,KCHS,CHS,Charleston International Airport,Charleston,US,US-SC,NA,large_airport,2,9001,share of NA/US
1,KORF,ORF,Norfolk International Airport,Norfolk,US,US-VA,NA,large_airport,2,9001,share of NA/US
1,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,US,US-FL,NA,large_airport,2,9000,share of NA/US
1,KBUF,BUF,Buffalo Niagara International Airport,Buffalo,US,US-NY,NA,large_airport,2,8829,share of NA/US
1,KPVD,PVD,Rhode Island T. F. Green International Airport,Providence/Warwick,US,US-RI,NA,large_airport,2,8700,share of NA/US
1,KSMF,SMF,Sacramento International Airport,Sacramento,US,US-CA,NA,large_airport,2,8605,share of NA/US
1,KALB,ALB,Albany International Airport,Albany,US,US-NY,NA,large_airport,2,8500,share of NA/US
1,KPWM,PWM,Portland International Jetport,Portland,US,US-ME,NA,large_airport,2,7200,share of NA/US
1,KPNS,PNS,Pensacola International Airport,Pensacola,US,US-FL,NA,large_airport,2,7004,share of NA/US
1,KSNA,SNA,John Wayne Orange County International Airport,Santa Ana,US,US-CA,NA,large_airport,2,5700,share of NA/US
1,KRSW,RSW,Southwest Florida International Airport,Fort Myers,US,US-FL,NA,large_airport,1,12000,share of NA/US
1,KSBD,SBD,San Bernardino International Airport,San Bernardino,US,US-CA,NA,large_airport,1,10000,share of NA/US
1,KMYR,MYR,Myrtle Beach International Airport,Myrtle Beach,US,US-SC,NA,large_airport,1,9503,share of NA/US
1,KSAN,SAN,San Diego International Airport,San Diego,US,US-CA,NA,large_airport,1,9401,share of NA/US
1,KDJT,DJT,President Donald J. Trump International Airport,West Palm Beach,US,US-FL,NA,large_airport,0,0,share of NA/US
1,KDTW,DTW,Detroit Metropolitan Wayne County Airport,Detroit,US,US-MI,NA,large_airport,6,12003,share of NA/US
1,KIAH,IAH,George Bush Intercontinental Airport,Houston,US,US-TX,NA,large_airport,5,12001,share of NA/US
1,KOAK,OAK,Oakland San Francisco Bay Airport,Oakland,US,US-CA,NA,large_airport,4,10520,share of NA/US
1,KOKC,OKC,OKC Will Rogers World Airport,Oklahoma City,US,US-OK,NA,large_airport,4,9802,share of NA/US
1,KCOS,COS,City of Colorado Springs Municipal Airport,Colorado Springs,US,US-CO,NA,large_airport,3,13500,share of NA/US
1,KOMA,OMA,Eppley Airfield,Omaha,US,US-NE,NA,large_airport,3,9502,share of NA/US
1,KHOU,HOU,William P. Hobby Airport,Houston,US,US-TX,NA,large_airport,3,7602,share of NA/US
1,KDCA,DCA,Ronald Reagan Washington National Airport,Washington,US,US-DC,NA,large_airport,3,7169,share of NA/US
1,KBOI,BOI,Boise Air Terminal/Gowen Field,Boise,US,US-ID,NA,large_airport,2,10000,share of NA/US
1,KTYS,TYS,McGhee Tyson Airport,Knoxville/Maryville,US,US-TN,NA,large_airport,2,10000,share of NA/US
1,KDAL,DAL,Dallas Love Field,Dallas,US,US-TX,NA,large_airport,2,8800,share of NA/US
1,KLGA,LGA,LaGuardia Airport,New York,US,US-NY,NA,large_airport,2,7002,share of NA/US
1,KBUR,BUR,Hollywood Burbank/Bob Hope Airport,Burbank,US,US-CA,NA,large_airport,2,6886,share of NA/US
1,KMWH,MWH,Grant County International Airport,Moses Lake,US,US-WA,NA,medium_airport,5,13503,share of NA/US
1,PAFA,FAI,Fairbanks International Airport,Fairbanks,US,US-AK,NA,medium_airport,4,11800,share of NA/US
1,KMAF,MAF,Midland International Air and Space Port,Midland,US,US-TX,NA,medium_airport,4,9501,share of NA/US
1,KBZN,BZN,Bozeman Yellowstone International Airport,Bozeman,US,US-MT,NA,medium_airport,4,8994,share of NA/US
1,KGFK,GFK,Grand Forks International Airport,Grand Forks,US,US-ND,NA,medium_airport,4,7351,share of NA/US
1,KNYL,YUM,Yuma International Airport / Marine Corps Air Station Yuma,Yuma,US,US-AZ,NA,medium_airport,3,13300,share of NA/US
1,KFWA,FWA,Fort Wayne International Airport,Fort Wayne,US,US-IN,NA,medium_airport,3,11981,share of NA/US
1,KLBB,LBB,Lubbock Preston Smith International Airport,Lubbock,US,US-TX,NA,medium_airport,3,11500,share of NA/US
1,KDAY,DAY,James M. Cox Dayton International Airport,Dayton,US,US-OH,NA,medium_airport,3,10901,share of NA/US
1,KBIL,BIL,Billings Logan International Airport,Billings,US,US-MT,NA,medium_airport,3,10518,share of NA/US
1,KGTF,GTF,Great Falls International Airport,Great Falls,US,US-MT,NA,medium_airport,3,10502,share of NA/US
1,KDAB,DAB,Daytona Beach International Airport,Daytona Beach,US,US-FL,NA,medium_airport,3,10500,share of NA/US
1,KMLB,MLB,Melbourne Orlando International Airport,Melbourne,US,US-FL,NA,medium_airport,3,10181,share of NA/US
1,KMLI,MLI,Quad City International Airport,Moline,US,US-IL,NA,medium_airport,3,10002,share of NA/US
1,KHRL,HRL,Valley International Airport,Harlingen,US,US-TX,NA,medium_airport,3,9400,share of NA/US
1,KFAR,FAR,Hector International Airport,Fargo,US,US-ND,NA,medium_airport,3,9001,share of NA/US
1,KLRD,LRD,Laredo International Airport,Laredo,US,US-TX,NA,medium_airport,3,8743,share of NA/US
1,KLAN,LAN,Capital Region International Airport,Lansing,US,US-MI,NA,medium_airport,3,8506,share of NA/US
